,temp.min,temp.max,temp.mean,hum.min,hum.max,hum.mean,press.min,press.max,press.mean,sunshine,gust.min,gust.max,gust.mean,speed.min,speed.max,speed.mean
342,-11.649471,-4.3894715,-7.072387700000001,55,80,64.791664,1029.8,1032.5,1031.0626,10.482269,10.440000999999999,36.36,24.885,5.8668512999999995,18.931276,12.908453999999999
343,-8.489471,-0.7994713000000001,-4.941971,60,90,70.75,1029.3,1034.3,1031.2792,566.6548,1.08,39.6,20.955,1.8648,15.841282000000001,7.7858443
344,-9.599471000000001,-0.49947129999999995,-5.0240545,56,100,79.875,1030.7,1035.7,1033.6166,309.89187999999996,2.16,32.760002,12.4349985,0.5956885000000001,15.852478,6.980026700000001
346,-8.769471000000001,-1.6494713,-5.2453046,53,72,63.375,1027.2,1031.8,1029.2081,377.0525,32.039997,42.839996,36.735,9.041916,23.934525,16.328557999999997
347,-10.559471,-0.59947133,-5.5944715,57,89,73.125,1027.6,1031.3,1029.5792,565.4173599999999,5.04,35.64,16.199999,2.742756,13.762854,7.865044999999999
348,-9.139471,1.1705287,-3.961971,52,88,71.541664,1019.8,1029.7,1026.1918,91.27659,2.52,33.48,11.43,1.6848617,17.600554000000002,5.887728
352,0.19052866,6.9005284,3.063445,71,89,78.291664,1025.8,1028.7,1027.2125,578.0524,4.32,20.880001,10.62,1.7057923,12.566061999999999,6.0126457
353,1.0805286,9.790529,4.8226123,66,87,76.416664,1016.4,1025.7,1021.56256,487.6522,1.08,20.519999,8.819999000000001,1.3583788,8.591142,4.9083760000000005
356,-3.4594715,4.5705285,0.116362005,64,100,78.375,1031.7,1034.4,1032.9249,615.65936,0.71999997,11.159999000000001,5.3849998,1.0983953000000002,5.1450385999999995,3.166583
357,-1.6094713,6.7705283,2.7634451,66,80,73.083336,1028.0,1033.8,1031.0668,640.5,1.8,8.28,4.86,0.84243083,5.2474713,2.8733394
358,2.3605285,8.110529,5.174278299999999,41,81,64.791664,1026.4,1030.4,1028.4042,0.0,2.8799999,27.359999,10.919999,2.3976,8.80733,4.6967025
359,4.1605287,12.880529,7.827614,75,89,80.5,1027.6,1030.9,1029.4957,458.58385999999996,1.4399998999999999,33.839996,12.764999000000001,1.3319999999999999,9.441239999999999,4.96035
362,1.2505287,8.480528999999999,4.788029,57,96,77.041664,1025.8,1030.0,1027.5792,329.92953,1.08,7.92,4.155,0.79920006,4.598777,2.5124867
363,3.0205286,11.250529,6.710111599999999,58,88,71.75,1025.1,1027.3,1026.35,553.0089,1.4399998999999999,11.159999000000001,5.1449995,0.5956885000000001,5.4919763,3.1573694
364,3.4205287,13.840529,8.201779,71,97,84.416664,1022.5,1026.5,1024.9291,630.7267,0.71999997,7.559999499999999,4.89,0.5328,4.897704,3.213579
365,14.730529,20.79053,17.777193,63,89,74.875,1016.8,1019.0,1018.15845,452.69464000000005,7.2,29.88,20.609999,3.6234312000000006,12.798296,9.647605
366,12.580528999999999,24.430529,18.730947,48,97,72.625,1010.1,1017.5,1014.32074,511.40424,0.71999997,7.92,5.5949993,0.5328,6.0102577,3.6304053999999994
369,7.6205286999999995,17.71053,13.432197,54,91,70.416664,1013.6,1020.1,1017.19574,579.1276,1.8,45.0,14.61,1.8837326,16.357048000000002,7.159087700000001
373,11.760529,19.05053,15.522197,50,87,68.583336,1013.8,1017.7,1015.5749,667.7504,10.440000999999999,26.28,18.299997,3.2408962000000003,12.509458,8.395321000000001
378,9.5505295,20.46053,15.322613,53,97,74.208336,1015.5,1019.7,1017.9375,587.76276,2.16,13.679998999999999,5.8349996,1.3319999999999999,5.124306,3.4214413
379,11.960529,25.80053,19.77678,52,93,68.75,1015.9,1017.4,1016.675,758.04535,1.4399998999999999,19.44,9.345,0.5956885000000001,12.622413,6.7215505
380,15.610529000000001,27.29053,21.874277,51,90,62.70833199999999,1015.2,1018.8,1017.1082,935.918,2.52,29.88,9.945001,1.9394212,10.283178,5.572962
381,15.980529,23.570529999999998,19.985947,60,95,74.666664,1018.1,1023.5,1020.8333,596.9071,2.16,28.44,10.349999,1.0656,9.460013,4.9387794000000005
382,15.160529,27.690528999999998,22.02511,45,96,74.583336,1013.9,1018.2,1015.9417,812.38684,2.8799999,25.919998,12.435,0.37674650000000004,16.475929999999998,8.588637
386,13.360529000000001,21.05053,17.886778,44,94,66.541664,1015.1,1022.3,1020.2209,931.4403699999999,8.64,46.44,24.314997,4.161301,15.187138000000001,10.893006
387,13.830529,22.530529,18.33011,46,89,64.375,1021.8,1024.8,1023.3501,914.1138,2.8799999,14.04,7.994999000000001,1.9394212,9.653095,5.0087547
388,14.050529500000001,24.490528,19.423445,53,90,70.083336,1015.1,1023.1,1018.6958,326.28722999999997,1.08,48.239998,19.994999,0.5956885000000001,17.608616,8.531930000000001
391,14.690529000000002,25.500528,20.308863,58,97,78.333336,1015.4,1023.1,1019.929,727.5514,2.8799999,11.159999000000001,7.004999000000001,1.3319999999999999,8.014169,4.4528527
392,17.15053,29.850528999999998,23.546778,58,87,74.75,1008.4,1015.6,1011.5291,206.89671,3.96,21.599998,10.44,1.9394212,15.464973,7.3283095000000005
393,19.56053,32.190529999999995,26.236778,43,88,63.625,1007.6,1011.4,1009.8584,901.37445,1.8,32.760002,11.444999000000001,0.7534930000000001,13.447264,5.8472599999999995
403,13.380529000000001,23.020529,18.754279999999998,57,94,73.708336,1013.2,1016.0,1014.6415400000001,878.6286,1.4399998999999999,15.480000500000001,9.719998,1.3319999999999999,10.365664500000001,5.7430515
408,15.530529000000001,20.13053,18.205944,53,80,64.958336,1004.6,1013.9,1010.39594,799.4988400000001,19.44,63.36,42.315006,6.665325599999999,25.234985,17.778944
410,9.160528999999999,20.080528,15.268448000000001,53,89,70.875,1024.8,1027.8,1026.4916,863.1130400000001,2.8799999,26.28,16.14,1.6204481000000002,13.752538000000001,7.9404435
411,13.800529500000001,21.510529000000002,18.260944,59,82,69.791664,1025.0,1026.7,1025.9874,848.0364,12.24,45.719997,29.339997999999998,6.7814364000000005,20.760406,12.922549
412,12.870529,26.510529,19.973444,50,96,71.291664,1013.7,1026.0,1019.85004,414.70153999999997,1.08,31.319998,13.154998999999998,1.3319999999999999,14.425013,6.8007655
413,16.850529,22.160528,20.015112,44,79,63.625,1010.7,1015.1,1013.4291400000001,375.51917000000003,5.3999996,41.760002,21.974998,4.4656777000000005,21.353583999999998,11.235327999999999
416,9.220528999999999,20.570529999999998,14.725113,47,96,75.458336,1023.7,1026.3,1024.725,562.86237,1.8,36.0,12.105000500000001,0.9605189000000001,12.664511,6.13238
417,8.090529,23.06053,15.858863000000001,49,96,71.083336,1019.2,1026.3,1023.0334,736.62555,1.8,34.92,19.320002,1.5984001,17.856749,9.587404
418,12.020529,26.510529,19.860526999999998,55,97,71.666664,1014.1,1019.8,1016.9626,920.2971,0.71999997,15.480000500000001,6.615,1.1913770000000001,9.354396000000001,4.3339514999999995
419,18.770529,28.920528000000004,23.335943,48,94,72.083336,1013.3,1015.8,1014.6918300000001,864.5801,1.08,25.56,8.07,0.9605189000000001,11.191971,4.69873
420,18.15053,30.38053,24.278444,44,86,65.541664,1014.6,1017.0,1015.6792,915.6666,2.16,12.959999,7.799999000000001,1.0656,8.360888000000001,5.582317
421,20.72053,31.750528000000003,26.057198,46,84,60.16666800000001,1008.6,1015.4,1012.26245,899.1333,2.52,13.32,6.69,1.0983953000000002,6.707780400000001,4.7547417
425,15.050529500000001,24.440529,20.161362,55,90,70.083336,1016.9,1020.1,1018.5583,704.0876,1.4399998999999999,11.159999000000001,5.3999996,1.0983953000000002,6.236264,3.1431754
427,18.500528,25.45053,22.664696,54,87,68.583336,1011.3,1016.1,1014.7791,249.57271,3.2399998,28.8,12.989999000000001,2.7167575,9.304952,6.3785644
432,11.770529,21.31053,17.24511,56,96,71.458336,1020.9,1024.1,1023.0541400000001,831.2237,2.52,21.24,11.865001,2.5132127,13.01276,7.1172756999999995
433,13.800529500000001,23.37053,18.21678,58,97,75.583336,1021.9,1025.1,1023.64996,589.0475,1.4399998999999999,22.68,9.585,0.0,11.532382,5.0259743
434,14.280529000000001,24.670528,19.479277,49,92,71.5,1021.4,1023.9,1022.9873699999999,722.5221,0.35999998,20.16,7.9949994,0.5956885000000001,9.62733,4.7894845
435,14.250529,23.930529,18.863028,54,96,76.5,1020.7,1024.0,1022.4709,600.3811599999999,4.68,15.119998999999998,8.474999,0.5328,9.8604,4.800257
436,12.240528999999999,24.22053,17.729694,55,94,78.166664,1015.3,1021.9,1019.2126,571.2844,3.2399998,37.079997999999996,12.704999,1.6204481000000002,11.566178,6.1473510000000005
437,13.380529000000001,24.860529,18.588445999999998,58,89,76.333336,1012.3,1015.4,1013.83325,651.7841,3.6,37.079997999999996,19.26,0.79920006,14.058751999999998,8.785405
438,14.900529,23.56053,19.653862,64,94,79.25,1012.7,1014.7,1013.7708,530.38824,2.8799999,11.879999,7.019999,1.5984001,7.743950999999999,4.4757953
439,16.980529999999998,26.340528000000003,21.765944,55,87,71.791664,1012.2,1014.2,1013.19995,430.26867999999996,1.4399998999999999,6.8399997,4.9199996,1.5069860000000002,5.327999999999999,2.921936
442,15.480529,26.56053,21.414278,54,86,68.75,1018.1,1020.1,1018.9666,853.8167,2.16,18.72,7.6949997,1.5533656,9.77365,4.325571
443,18.29053,30.110529,24.178032,51,75,62.16666800000001,1017.8,1019.7,1018.8999,850.75,5.3999996,27.72,14.489999,4.336678,13.118678,8.695856
444,17.64053,31.740528,25.256783,53,84,63.375,1017.0,1019.7,1018.69604,835.2373,5.3999996,12.959999,9.045,5.117376999999999,12.070594999999999,8.15963
446,20.280529,31.610529,26.5222,55,90,72.166664,1013.7,1019.1,1016.7166,761.78076,1.4399998999999999,18.72,5.8950005,0.5956885000000001,11.080447,4.492948
447,20.920528,26.72053,24.043867000000002,61,88,72.0,1014.6,1018.5,1016.6584,599.0492,3.6,30.960001000000002,13.11,1.0656,9.889147999999999,6.8454223
451,13.460529000000001,19.260529000000002,16.709694,57,85,70.958336,1013.7,1022.0,1018.28754,805.9344,12.24,44.28,32.114998,6.4433565,19.7208,13.243198999999999
452,12.130529,22.79053,17.101778,48,87,69.041664,1017.2,1023.0,1020.25415,805.0794,4.32,21.599998,13.260001999999998,3.9333487000000003,12.40692,8.525859
453,13.330529,24.860529,19.171778,58,91,74.208336,1016.6,1019.4,1017.97925,268.86444,2.16,25.56,9.48,1.9210378000000001,10.935387,6.605351
457,-3.2094715,3.0605285,-0.2557214,63,96,80.75,1011.5,1016.2,1014.22906,363.64822000000004,0.71999997,20.16,6.300000700000001,1.1302395,8.738569,3.9035832999999998
468,-5.8394713,-0.47947133,-3.2869718,67,95,83.0,1020.1,1028.1,1024.4667,498.60104,3.2399998,33.12,15.224998000000001,1.6204481000000002,20.53355,10.48825
475,2.3605285,6.220528599999999,4.025945,77,95,88.291664,1021.6,1025.1,1023.44995,199.29047,2.8799999,34.2,17.16,0.5956885000000001,13.478893,7.8040899999999995
479,10.350529,15.990529,12.945528999999999,53,81,67.5,1012.4,1016.3,1014.85016,126.66720600000001,15.119998999999998,69.84,55.184998,7.401894,24.09411,18.198313
480,5.750528299999999,15.100529000000002,10.077195,44,88,64.833336,1008.6,1015.7,1012.4167,214.56742999999997,2.8799999,15.84,7.6200004,3.1067312,6.9263997,5.236796
484,4.920528400000001,9.260529,7.1676116,66,89,79.75,1015.1,1030.7,1026.025,298.256,1.08,67.32,32.985003999999996,0.2664,25.642298,14.002815
485,1.5705286,11.140528999999999,5.9767795,45,93,78.666664,1015.8,1027.8,1021.16254,389.6219,7.559999499999999,14.04,10.304999,3.7296,13.226431,8.249571000000001
486,5.4605284,10.190529,7.631361500000001,44,83,68.666664,1016.9,1025.7,1022.175,497.58722,12.959999,54.0,41.19,7.197731500000001,19.853504,13.1380625
487,1.3005286,9.280529,5.1221952,70,95,79.666664,1014.7,1026.7,1021.48334,330.89227,3.96,34.56,10.86,2.5272923,8.823432,6.104826
490,1.2305287,8.330528999999999,4.7342787,50,84,68.5,1030.6,1037.7,1035.1874,0.0,2.52,27.359999,12.855000500000001,0.2664,8.855546,4.409798
492,4.1705284,8.160528999999999,6.515528,71,95,84.083336,1033.0,1035.2,1034.3167,53.61702,10.440000999999999,29.519999,18.614998,5.1725525999999995,11.188799000000001,8.79128
493,2.1205285,7.4105286999999995,4.4476123,73,94,84.625,1030.8,1034.9,1032.5084,103.93933,0.71999997,18.359999,9.254999,0.2664,8.11974,4.5333065999999995
494,1.3805287,8.860529,4.4584455,68,95,83.541664,1027.5,1030.9,1029.4833,294.27837999999997,1.8,26.28,6.555,1.1913770000000001,5.2878885,2.8672674
495,-0.32947135,8.580528999999999,4.236778299999999,44,95,66.666664,1026.2,1028.7,1027.504,508.7523,0.71999997,10.440000999999999,3.6900003,0.2664,3.5840454,1.4950638
496,2.2005286,8.230528999999999,4.3663620000000005,52,82,68.041664,1020.1,1027.0,1023.4082599999999,114.92915,1.4399998999999999,29.519999,9.21,1.0656,7.725600200000001,4.0258985
499,-0.56947136,5.7805285,2.860112,56,95,75.375,1013.5,1019.0,1016.5751300000001,116.17023,2.16,25.919998,12.57,2.028842,13.180745000000002,6.4685692999999995
509,0.98052865,5.260528599999999,2.7726119,58,82,70.583336,998.4,1005.8,1003.4082599999999,274.38403,3.2399998,42.839996,20.924997,2.5272923,18.234295,11.094209
510,-1.6194713,5.480528400000001,1.0905284,65,89,80.0,1004.9,1007.5,1005.9667400000001,424.9388,2.52,19.44,9.105,2.6372256000000003,11.102841,6.497404599999999
511,-1.8694713,3.7805285000000004,0.6071953,53,92,75.0,1005.5,1013.7,1008.5002,155.10638,5.04,22.68,14.144998000000001,3.4115846,15.460384,8.93407
512,-3.5494714,1.5405287,-1.5540546999999998,56,91,77.791664,1014.3,1018.4,1016.64594,346.47696,3.2399998,15.84,9.269999499999999,1.0983953000000002,9.120067,5.4513169999999995
513,-4.489471400000001,4.900528400000001,-0.43613783,37,87,66.25,1011.2,1017.4,1013.7959,447.601,2.8799999,30.239997999999996,16.635002,1.7870656000000003,19.579947,9.556085000000001
516,5.470528599999999,11.870529,8.895528,52,71,62.83333199999999,1017.7,1022.2,1019.7458,0.0,36.0,62.27999499999999,52.905,6.4046902999999995,20.580154,14.044372000000001
528,-7.8094716,1.5305287,-2.780722,44,79,61.33333199999999,1003.9,1018.7,1012.9666,518.72217,9.72,38.16,21.284998,5.0264254,18.146513,11.8200655
531,-4.6394715,2.3605285,-1.1686381000000001,43,92,68.416664,1015.3,1026.5,1021.3417400000001,369.5536,1.08,26.64,12.03,0.2664,15.515369,7.016662599999999
532,-5.1694713,4.1805286,-0.615305,38,79,59.83333199999999,1016.6,1026.6,1022.33746,169.6321,5.7599998,25.56,14.73,2.9424841,13.609885,7.0096229999999995
534,1.2505287,7.3605285,3.6134455,56,94,78.0,1023.0,1025.9,1024.3833,415.12836,0.35999998,26.64,7.725,0.5328,8.855546,4.175427399999999
535,-0.8594712999999999,7.790528999999999,3.0746949,46,93,71.875,1019.1,1024.0,1021.6748699999999,513.9851,3.6,31.319998,18.884995999999997,1.0983953000000002,16.802220000000002,7.678272
536,-1.1294713,7.720528599999999,2.8617785,47,94,69.958336,1018.2,1020.7,1019.7043,536.9518,0.71999997,29.16,11.64,0.5956885000000001,15.499353,5.6816325
537,-0.47947133,9.450529,4.054279,37,80,60.83333199999999,1014.8,1020.4,1017.6377,299.46274,1.08,20.16,9.495,1.0656,12.222506,5.573353
539,-2.0794713,3.3205285000000004,0.32552865,37,71,55.08333199999999,1013.6,1019.1,1015.99585,440.32802999999996,31.319998,38.88,35.085003,10.403253,20.566357,15.078810999999998
540,-3.6594714999999995,1.6405287,-0.9990545,43,64,56.04166800000001,1007.2,1013.2,1009.6542400000001,105.45638000000001,32.039997,42.839996,35.715,11.636527000000001,19.801605,15.56218
541,-4.509471400000001,1.8905287,-1.1640548000000002,44,93,60.54166800000001,1006.4,1009.6,1007.6584,110.2032,3.96,33.839996,21.644999,2.8815567000000004,14.770192000000002,10.048902499999999
543,-4.1394715,3.8905284,0.11552862,50,93,69.541664,1012.2,1019.9,1016.9209,633.81775,1.08,15.84,8.205,0.2664,9.755479,4.472816000000001
545,0.54052866,10.450529,4.982195,49,95,75.208336,1022.5,1027.2,1025.0708,54.255318,3.96,29.16,13.874998999999999,1.9394212,11.532382,5.8896127
546,0.38052866,9.990528999999999,4.8951125,49,94,73.208336,1022.1,1026.1,1023.8457599999999,472.51455999999996,0.71999997,30.239997999999996,12.089999,0.2664,8.607647,4.667855
548,10.5505295,18.580528,14.6980295,37,95,61.375,1016.6,1022.4,1019.43756,723.37885,23.039998999999998,38.519997,29.460001000000002,6.4433565,18.450964000000003,13.940678
549,7.1605286999999995,17.54053,13.010945,44,86,61.41666800000001,1019.9,1023.7,1021.8625,189.57448,2.8799999,38.519997,16.59,1.0983953000000002,19.140059,9.278157
550,7.1305285000000005,22.110529,15.195113000000001,44,81,57.91666800000001,1014.9,1022.1,1018.1582599999999,431.17163,1.4399998999999999,34.56,14.430001,1.5533656,9.885558,5.371200599999999
551,9.880529,24.100529,17.995110999999998,43,95,62.70833199999999,1014.4,1017.3,1015.9375,874.8297,1.8,12.24,6.7050004,0.2664,5.619714,2.6570942000000004
552,14.020529000000002,25.490528,20.430113000000002,35,77,53.625,1015.7,1017.8,1016.6418,908.3023699999999,3.2399998,28.8,12.465003,1.7870656000000003,11.003319,5.7135143
553,12.780529,25.64053,20.524279,37,88,53.58333199999999,1016.3,1019.1,1017.3958,900.32825,2.16,15.480000500000001,7.064998599999999,0.2664,5.8668512999999995,4.214302
556,13.000529,20.000528,16.503027,55,77,64.041664,1008.3,1015.2,1011.4333,317.23400000000004,9.0,28.44,22.440002,4.802594,15.333628,11.234782000000001
557,12.990528999999999,21.40053,17.396778,46,88,66.583336,1015.3,1018.7,1016.95,479.1064,1.8,23.759998,8.535001,1.3583788,9.594099,4.682228599999999
558,13.600529000000002,24.240528,19.353445,46,80,60.625,1019.0,1021.0,1019.7834,518.19196,0.71999997,15.119998999999998,7.635,0.2664,9.953526,4.688335400000001
561,14.770529000000002,25.56053,20.938028,39,84,59.79166800000001,1014.4,1016.3,1015.44604,534.9078400000001,1.8,36.36,17.895,1.1913770000000001,19.563631,9.182469000000001
562,16.350529,28.030528999999998,22.375109,46,85,60.95833199999999,1012.6,1017.9,1015.50824,717.8751,0.71999997,23.4,7.454998,0.37674650000000004,6.590372599999999,3.8271243999999998
563,17.850529,34.84053,26.947190999999997,27,85,56.375,1009.9,1013.8,1011.7791,941.29114,2.16,28.08,12.389999000000001,0.5328,11.724627,6.273839499999999
564,22.280529,35.24053,28.878448,29,70,49.416668,1010.3,1015.6,1012.67505,955.7003,2.16,34.92,13.71,1.7870656000000003,14.119201,6.370435
565,19.05053,34.220528,27.893028,31,76,52.208332,1008.7,1011.6,1010.2041,812.58105,4.32,29.519999,11.55,1.8648,14.308929000000001,7.3421993
567,14.940529000000002,22.62053,18.983446,46,80,62.125,1015.8,1019.2,1016.78345,737.7524,8.64,29.16,18.615,2.9304,13.752537,8.336277
569,14.120529000000001,19.600529,17.250944,44,78,60.75,1015.9,1019.3,1017.7834,246.17484,25.199999,38.519997,32.715,2.8815567000000004,20.497227,12.589442
572,9.430529,19.240528,14.681362,33,89,58.66666800000001,1025.9,1028.1,1026.8291,523.9511,5.7599998,22.319998000000002,13.755,2.4560864,13.386435,6.939507000000001
574,9.470528999999999,19.850529,15.326778,34,83,54.0,1020.4,1024.5,1022.0042,787.51495,0.71999997,21.96,10.71,0.84243083,8.935328,6.1068873
576,12.720528999999999,21.81053,17.118029,43,93,65.875,1020.6,1025.6,1022.9792,612.99603,4.68,19.08,9.3,0.5956885000000001,8.855546,4.8594117
577,11.840529,25.55053,19.44803,38,92,60.08333199999999,1015.8,1021.2,1018.5085,957.89655,1.08,7.559999499999999,4.1099997,0.9605189000000001,4.336678,2.5943264999999998
580,15.300529500000001,21.750528,18.442194,51,88,70.791664,1016.3,1024.4,1020.26666,321.7021,11.519999499999999,33.839996,20.279997,4.897704,13.056318,10.346591
581,14.860529000000001,26.13053,20.651360999999998,45,85,63.83333199999999,1024.6,1027.4,1025.8334,737.7871,3.2399998,22.319998000000002,11.625,2.3976,10.403253,6.038367
582,15.110529000000001,28.87053,21.982195,31,94,59.5,1022.9,1027.1,1025.0167,725.33466,1.08,34.2,14.775001000000001,0.2664,13.489417999999999,7.2407746
583,15.460529000000001,28.71053,22.273445000000002,38,94,62.25,1022.7,1025.3,1024.2749,748.7828400000001,2.8799999,27.72,16.53,1.3319999999999999,15.597487,7.5915685
584,15.340529,28.590528000000003,22.280110999999998,39,94,63.91666800000001,1022.3,1025.6,1024.0792,629.6205,2.8799999,25.919998,14.655,1.5984001,15.7176,7.769688
586,16.22053,28.47053,23.285111999999998,38,95,62.5,1014.2,1019.3,1016.56256,738.5083599999999,0.71999997,12.599999,6.36,1.3319999999999999,7.6285353,3.8290589999999995
587,14.420529,24.88053,20.111362,49,93,66.666664,1015.8,1017.8,1016.4585,541.4128,5.3999996,28.08,15.749998999999999,1.3319999999999999,16.42632,9.454777
588,13.200529000000001,26.06053,19.682195999999998,39,87,60.54166800000001,1016.7,1019.5,1018.3708,762.1277,1.08,16.56,7.0050006,0.84243083,8.262694999999999,4.2365417
589,14.560529,26.660528000000003,20.840528,36,81,57.125,1017.5,1019.5,1018.64166,936.22876,1.08,24.84,9.929998,0.37674650000000004,11.7216,6.1639557
590,14.240529,27.410528000000003,21.144697,41,77,57.33333199999999,1018.5,1021.6,1019.95416,936.4555,1.4399998999999999,25.56,11.07,0.2664,14.141801000000001,6.5658727
591,15.700529000000001,26.90053,21.659279,25,70,51.125,1020.1,1022.0,1020.8041400000001,937.11914,3.6,25.919998,12.855,0.0,16.3049,8.224155999999999
592,15.070529,29.20053,22.543863,37,77,52.54166800000001,1018.2,1022.0,1020.425,923.4543,0.71999997,11.879999,4.7999997,0.79920006,5.2474713,2.5397065
595,16.070529999999998,29.40053,22.99803,33,95,63.91666800000001,1016.3,1019.5,1018.0708,800.8868,2.52,18.72,11.009999,0.0,10.565707000000002,5.612202
596,15.780529000000001,30.330528,23.648032999999998,31,86,57.41666800000001,1014.6,1018.1,1016.7373,891.1001,1.8,18.359999,7.995000999999999,0.2664,8.014169,3.899697
597,17.580528,31.350528999999998,25.061363,33,87,55.58333199999999,1015.9,1018.7,1017.12494,927.76666,0.35999998,13.32,6.449999299999999,0.2664,7.577195599999999,3.3997564
598,21.340528,32.290527000000004,26.993864000000002,31,65,47.375,1014.4,1017.9,1016.11255,893.2261,1.08,9.72,5.28,2.2916594,6.415762,4.0495267
601,19.090528,29.37053,24.980532,41,80,57.20833199999999,1015.4,1017.2,1016.3417400000001,821.7287,1.4399998999999999,15.119998999999998,6.7949996,0.5328,8.014169,4.3933344000000005
602,19.45053,34.060528000000005,27.415940000000003,29,84,54.75,1011.1,1016.9,1013.8249,777.8014,5.3999996,20.880001,11.099999,4.161301,13.586398999999998,8.179786
603,23.190529,36.220528,29.594278000000003,23,60,44.333332,1007.1,1012.4,1009.95825,881.8362400000001,4.68,21.599998,11.055,4.1698194,10.925649,7.410437
606,13.690529000000002,24.96053,19.925947,44,84,61.83333199999999,1020.7,1024.1,1022.1916,810.7772,4.68,23.759998,17.474997000000002,3.2189232999999997,12.173051,8.446748
607,15.580529,27.90053,22.474695,41,83,58.08333199999999,1018.1,1022.4,1020.5376,881.39856,2.8799999,16.919998,9.944999000000001,1.9394212,9.014403,5.772751
608,17.610529,32.36053,25.063032,27,78,52.041668,1013.8,1019.0,1016.2459,900.9667,3.96,30.239997999999996,13.005,3.8420756000000003,13.343954,9.05829
609,21.88053,35.84053,28.146362,26,65,48.25,1011.7,1015.9,1013.95416,898.3333,2.16,24.119999,10.425,2.8815567000000004,10.738927,6.8910279999999995
610,22.15053,29.260529,25.912193,48,63,56.625,1012.8,1020.6,1017.3001,664.5579,2.8799999,30.960001000000002,16.064999,0.0,15.187135999999999,8.828736
612,19.000528,33.12053,26.59553,34,88,57.375,1013.4,1019.4,1016.2251,885.4505,0.71999997,19.8,7.889999,0.37674650000000004,9.885558,4.253938
616,16.020529,23.730529999999998,20.048862,43,86,64.833336,1019.7,1021.8,1020.7166,534.89355,2.52,16.199999,10.965,0.79920006,9.985559,5.8951554
617,15.320529,25.21053,20.728447,41,75,56.25,1019.2,1022.2,1020.8041400000001,837.43536,0.71999997,25.919998,9.915,1.1913770000000001,10.494943,5.127636
618,15.710529000000001,25.20053,20.55803,37,82,56.20833199999999,1017.5,1020.7,1019.45416,685.31805,4.68,20.519999,12.494999,2.1477854,10.538806,6.3448777000000005
619,15.580529,27.31053,21.539694,38,80,56.20833199999999,1013.7,1019.0,1016.64996,858.1978,1.4399998999999999,24.48,11.070001,1.3319999999999999,11.389961999999999,5.2334933
620,16.95053,23.55053,19.950943,43,86,62.16666800000001,1015.0,1019.7,1017.929,402.89362,7.2,30.960001000000002,16.335,4.3935814,11.501571,8.516717
621,12.590529,22.480529999999998,18.298862,42,75,55.04166800000001,1019.7,1022.6,1021.3833599999999,724.28076,4.68,21.24,10.454999,1.8837326,10.9839525,5.9220176
622,12.480528999999999,24.980529999999998,19.08261,41,77,55.54166800000001,1019.5,1023.8,1021.7583599999999,860.7167,0.35999998,12.24,5.4149995,0.2664,5.1243067,2.5636916000000003
623,14.690529000000002,28.520528999999996,22.045113,37,77,53.33333199999999,1015.7,1020.5,1018.1374,847.75226,3.6,15.480000500000001,8.070001,0.9605189000000001,12.317941000000001,5.074225
624,18.14053,28.420528000000004,23.783447,35,78,53.33333199999999,1015.5,1018.1,1016.6958599999999,813.85187,1.08,18.0,9.464999,0.84243083,12.082348,5.526445
625,18.46053,28.750528000000003,24.150114000000002,36,69,52.333332,1014.5,1017.4,1016.1792,467.65335,0.0,23.039998999999998,10.904999,0.7534930000000001,10.817938999999999,5.501478700000001
627,12.810528999999999,22.81053,18.195944,45,85,61.08333199999999,1023.4,1027.9,1025.7375,642.1712,1.4399998999999999,21.599998,11.324997999999999,1.0656,8.495612,4.7001176
628,10.590529,25.81053,18.443447,33,84,57.0,1020.1,1025.9,1023.07916,840.0656,1.4399998999999999,27.72,14.819999,0.84243083,12.035266,6.1558433
629,12.780529,26.20053,19.814697,39,79,57.125,1015.0,1020.9,1017.8457599999999,643.0804400000001,1.8,23.759998,12.030002,1.6204481000000002,7.757684700000001,5.1029887
630,14.860529000000001,28.070529999999998,22.043447,38,83,57.08333199999999,1013.0,1016.6,1014.8584,697.7443,2.16,16.199999,6.449999,1.1913770000000001,8.365129,4.5067697
632,12.620529,20.80053,16.857613,48,81,67.583336,1010.7,1013.5,1012.1418,349.76453,3.96,28.44,13.919998999999999,1.9394212,15.034498000000001,6.9018307
633,11.680529,20.610529,16.966362,50,81,62.16666800000001,1011.2,1013.7,1012.16254,309.94272,2.52,14.759998999999999,7.274999,1.5984001,6.707780400000001,4.134335
636,11.950529,23.87053,18.105947,40,92,63.08333199999999,1019.4,1021.5,1020.4667400000001,743.7374,1.08,10.440000999999999,4.8300004,1.1913770000000001,6.080693,2.9658747
637,11.350529,24.420528,19.07553,52,97,67.25,1019.0,1022.2,1020.47906,670.63226,1.08,7.92,4.6200004,0.37674650000000004,3.8788424,2.202322
638,13.460529000000001,24.260529000000002,19.235113000000002,52,99,74.5,1020.2,1023.5,1021.73755,552.30853,3.6,16.199999,8.144999499999999,1.6204481000000002,10.788378,4.654878
639,-1.2994714,7.1205286999999995,1.4034452,57,94,81.375,1027.4,1031.0,1028.8624,282.65,0.71999997,30.599998,9.69,0.37674650000000004,13.713779,4.15256
640,0.25052866,8.200529,3.3205282999999994,54,91,71.208336,1027.0,1030.6,1028.9042,518.50433,4.32,52.92,32.475,4.890454,18.944392999999998,11.571014
